Id_vente;id_bien;Date_mutation;Nature_mutation;Valeur fonciere;Surface Carrez ;Nombre pieces
14303;12887;2020-04-24;Vente;571900;98,02;3
14304;12888;2020-04-28;Vente;428700;71,48;2
14305;12889;2020-04-08;Vente;203600;72,15;3
14306;12890;2020-04-03;Vente;177000;27,65;1
14307;12891;2020-04-22;Vente;452750;87,38;3
14308;12892;2020-04-29;Vente;375000;63,27;3
14309;12893;2020-04-15;Vente;872000;141,41;5
14310;12752;2020-04-28;Vente;65000;19,71;1
14311;12894;2020-04-23;Vente;162300;60,2;3
14312;12838;2020-04-22;Vente;62000;18,53;1
14313;12895;2020-04-24;Vente;242000;31,17;1
14314;12749;2020-04-30;Vente;361000;85;3
14315;12896;2020-04-27;Vente;90000;62,18;3
14316;12897;2020-05-04;Vente;213400;24,92;1
14317;12808;2020-04-30;Vente;122500;24,93;1
14318;12898;2020-05-05;Vente;270000;46,34;1
14319;12899;2020-04-30;Vente;296000;69,2;3
14320;12900;2020-04-30;Vente;119000;17,87;1
14321;12901;2020-05-04;Vente;109500;73,29;4
14322;12902;2020-04-17;Vente;130000;12,27;1
14323;12903;2020-05-05;Vente;178000;32,86;1
14324;12904;2020-04-22;Vente;367000;64,1;3
14325;12905;2020-05-12;Vente;198000;65,36;3
14326;12906;2020-04-29;Vente;125000;21,15;1
14327;12752;2020-04-28;Vente;73000;23,98;1
14328;12907;2020-05-14;Vente;403400;72,6;3
14329;12908;2020-05-07;Vente;572000;121,25;4
14330;12909;2020-04-30;Vente;58000;23,02;1
14331;12910;2020-04-20;Vente;255000;42,25;2
14332;12911;2020-05-14;Vente;216350;43,92;1
14333;12912;2020-05-12;Vente;202500;62,01;3
14334;12913;2020-05-14;Vente;182000;30,65;1
14335;12914;2020-04-27;Vente;268000;52,91;2
14336;12915;2020-05-04;Vente;965000;137,09;4
14337;12916;2020-04-30;Vente;395000;75,44;3
14338;12917;2020-05-18;Vente;453700;117;5
14339;12918;2020-05-07;Vente;354900;66,06;3
14340;12919;2020-05-11;Vente;205750;32,9;1
14341;12920;2020-05-07;Vente;199000;37,02;2
14342;12921;2020-03-13;Vente;582810;105,72;3
14343;12922;2020-05-13;Vente;175000;37,24;3
14344;12923;2020-05-13;Vente;589950;80,52;2
14345;12924;2020-04-23;Vente;320000;46,38;1
14346;12925;2020-04-29;Vente;160000;73,72;4
14347;12926;2020-05-14;Vente;185000;42,51;2
14348;12927;2020-05-19;Vente;1011280;141,94;6
14349;12928;2020-04-27;Vente;143200;40,93;2
14350;12929;2020-05-20;Vente;207564;35,29;2
14351;12930;2020-05-13;Vente;244000;76,93;4
14352;12931;2020-05-22;Vente;490000;88,08;4
14353;12932;2020-04-30;Vente;422000;92,29;4
14354;12933;2020-05-06;Vente;336500;43,85;1
14355;12783;2020-05-15;Vente;2072500;320,92;8
14356;12934;2020-05-22;Vente;235000;45,69;2
14357;12935;2020-05-11;Vente;362000;64,34;3
14358;12936;2020-05-11;Vente;244000;48,67;2
14359;12937;2020-05-13;Vente;211000;43,81;2
14360;12938;2020-03-30;Vente;932400;185,29;5
14361;12922;2020-05-12;Vente;200000;23,04;1
14362;12939;2020-05-04;Vente;430000;78,32;2
14363;12940;2020-05-18;Vente;192000;55,25;2
14364;12941;2020-05-19;Vente;420000;88,15;3
14365;12942;2020-05-26;Vente;228416;93;4
14366;12943;2020-05-20;Vente;136500;34,5;1
14367;12944;2020-05-07;Vente;234900;31,78;1
14368;12895;2020-05-14;Vente;155700;26,35;1
14369;12945;2020-05-20;Vente;129000;21,12;1
14370;12943;2020-05-18;Vente;185000;58,2;1
14371;12946;2020-05-29;Vente;185436;18;1
14372;12947;2020-05-18;Vente;310000;79,03;3
14373;12948;2020-05-19;Vente;219890;41,07;2
14374;12695;2020-05-14;Vente;149000;27,58;1
14375;12949;2020-05-29;Vente;426430;113,73;5
14376;12950;2020-05-07;Vente;245000;89,76;4
14377;12951;2020-05-19;Vente;350000;69,18;3
14378;12952;2020-05-22;Vente;274000;54,12;4
14379;12953;2020-05-26;Vente;275000;91,6;4
14380;12954;2020-05-26;Vente;466000;72,2;3
14381;12955;2020-05-28;Vente;270000;57,78;2
14382;12956;2020-05-18;Vente;80000;19,61;2
14383;12957;2020-05-29;Vente;674380;141,85;3
14384;12958;2020-05-20;Vente;342470;62,39;2
14385;12959;2020-04-24;Vente;343600;70,98;4
14386;12960;2020-05-14;Vente;454565;55,25;1
14387;12961;2020-05-12;Vente;258555;40,07;3
14388;12843;2020-05-18;Vente;200000;36,38;1
14389;12962;2020-05-26;Vente;223500;80,66;4
14390;12963;2020-05-20;Vente;283100;76,04;4
14391;12964;2020-05-14;Vente;153000;33,8;1
14392;12965;2020-05-29;Vente;532000;105,32;4
14393;12966;2020-05-20;Vente;252600;65,51;3
14394;12967;2020-05-25;Vente;402500;101,72;3
14395;12968;2020-04-22;Vente;70000;18,12;1
14396;12969;2020-05-18;Vente;227550;51,87;2
14397;12970;2020-06-04;Vente;170000;39,92;2
14398;12971;2020-05-25;Vente;182500;67,01;4
14399;12972;2020-06-02;Vente;148400;52,38;2
14400;12973;2020-06-05;Vente;577700;101,8;3
14401;12974;2020-05-22;Vente;416100;108,84;2
14402;12975;2020-05-18;Vente;285723;110,7;6
14403;12976;2020-05-11;Vente;265000;52,13;3
14404;12977;2020-05-27;Vente;338000;82,11;5
14405;12978;2020-05-18;Vente;436000;70,21;2
14406;12979;2020-05-15;Vente;95000;11,06;1
14407;12980;2020-05-22;Vente;282000;55,88;3
14408;12981;2020-05-18;Vente;520000;191,09;5
14409;12982;2020-05-20;Vente;314750;65,04;4
14410;12983;2020-05-29;Vente;511700;91,41;4
14411;12984;2020-05-07;Vente;390100;136,42;6
14412;12985;2020-05-28;Vente;142700;53,95;2
14413;12986;2020-05-15;Vente;190000;47,8;2
14414;12987;2020-05-26;Vente;362675;64,5;3
14415;12988;2020-05-27;Vente;188770;38,22;1
14416;12989;2020-06-02;Vente;300800;62,59;3
14417;12849;2020-05-15;Vente;287000;90,81;5
14418;12990;2020-05-12;Vente;400200;67,33;2
14419;12991;2020-05-11;Vente;226865;99,75;5
14420;12992;2020-05-20;Vente;199000;47,62;2
14421;12993;2020-05-22;Vente;325900;77,35;3
14422;12825;2020-05-25;Vente;398000;108,65;5
14423;12994;2020-05-27;Vente;174800;72,04;4
14424;12995;2020-05-29;Vente;216500;68,54;4
14425;12996;2020-06-02;Vente;157450;58,87;3
14426;12997;2020-05-27;Vente;285900;52,78;1
14427;12998;2020-05-29;Vente;220000;44,22;2
14428;12999;2020-05-15;Vente;458700;61,6;5
14429;13000;2020-05-15;Vente;366600;86,22;3
14430;13001;2020-05-25;Vente;112000;34,6;3
14431;13002;2020-06-05;Vente;155000;48,51;2
14432;13003;2020-06-03;Vente;431700;78,5;3
14433;13004;2020-05-20;Vente;413800;65,09;2
14434;13005;2020-06-05;Vente;293500;48;1
14435;12708;2020-05-26;Vente;386600;60,48;2
14436;13006;2020-05-26;Vente;334000;61,6;3
14437;13007;2020-05-12;Vente;180360;61,39;4
14438;13008;2020-05-20;Vente;228350;54,33;2
14439;13009;2020-05-29;Vente;385000;80,09;3
14440;13010;2020-05-13;Vente;1037540;148,3;6
14441;13011;2020-05-19;Vente;250000;48,54;2
14442;13012;2020-06-08;Vente;617000;88,09;3
14443;13013;2020-06-10;Vente;244000;81,53;5
14444;13014;2020-05-22;Vente;169000;26,61;2
14445;13015;2020-06-09;Vente;309000;70,55;3
14446;13016;2020-05-29;Vente;140000;16,51;1
14447;13017;2020-06-09;Vente;352000;63,21;2
14448;13018;2020-06-12;Vente;213710;55,15;2
14449;13019;2020-05-18;Vente;313600;66,37;3
14450;13020;2020-05-29;Vente;469000;94,49;4
14451;13021;2020-05-29;Vente;107000;69,18;3
14452;13022;2020-05-27;Vente;218500;40,8;2
14453;12876;2020-06-09;Vente;230000;61,94;3
14454;13023;2020-05-25;Vente;390000;72,14;2
14455;13024;2020-05-22;Vente;240000;84,8;4
14456;13025;2020-05-18;Vente;865500;124,38;4
14457;13026;2020-06-09;Vente;135600;27,17;1
14458;12948;2020-05-29;Vente;323500;73,64;3
14459;13027;2020-06-12;Vente;515000;98,7;4
14460;13028;2020-06-12;Vente;550000;91,21;3
14461;12706;2020-06-15;Vente;135000;29,6;1
14462;13024;2020-05-20;Vente;159912;95,4;5
14463;13029;2020-05-25;Vente;418000;107,41;5
14464;12755;2020-05-29;Vente;252900;68,53;4
14465;13030;2020-06-04;Vente;308000;54,21;2
14466;13031;2020-06-04;Vente;112000;23,39;1
14467;13032;2020-06-02;Vente;217000;35,11;1
14468;13033;2020-05-29;Vente;366500;75,33;3
14469;13034;2020-05-27;Vente;240000;60,67;3
14470;13035;2020-06-02;Vente;172250;41,64;2
14471;13036;2020-06-09;Vente;342550;61,76;2
14472;13037;2020-06-15;Vente;264000;25,52;1
14473;13038;2020-05-26;Vente;477150;99,05;2
14474;13039;2020-06-11;Vente;155000;40,58;2
14475;13040;2020-05-28;Vente;184000;33;1
14476;12828;2020-02-26;Vente;60000;36,52;1
14477;13041;2020-06-10;Vente;134000;59,27;3
14478;13028;2020-06-12;Vente;715500;91,21;3
14479;13042;2020-06-09;Vente;1020000;223,43;2
14480;13043;2020-06-04;Vente;255545;68,09;3
14481;12942;2020-06-08;Vente;173000;57,58;3
14482;13044;2020-06-10;Vente;177500;45,13;2
14483;13045;2020-05-26;Vente;492564;83,88;6
14484;13046;2020-05-28;Vente;460000;77,45;4
14485;13047;2020-06-10;Vente;155000;71,84;3
14486;13048;2020-05-29;Vente;93000;41,32;1
14487;13049;2020-05-29;Vente;969550;100,44;3
14488;13050;2020-05-29;Vente;221200;49,19;1
14489;13051;2020-06-15;Vente;207000;31,51;1
14490;13052;2020-06-02;Vente;344850;62,38;3
14491;13053;2020-05-27;Vente;160000;43,35;2
14492;13054;2020-06-12;Vente;85000;63,37;3
14493;13055;2020-06-23;Vente;408770;104,01;5
14494;13056;2020-06-02;Vente;390500;82;2
14495;13057;2020-06-02;Vente;524640;99,8;4
14496;13058;2020-06-02;Vente;253000;98,05;5
14497;12749;2020-05-29;Vente;275000;53,64;2
14498;13059;2020-06-11;Vente;290000;42,54;1
14499;13060;2020-06-24;Vente;519920;107,14;4
14500;13061;2020-06-08;Vente;123000;26,5;2
14501;13062;2020-06-08;Vente;310000;53,83;2
14502;13063;2020-06-03;Vente;387000;73,55;1
14503;12819;2020-06-15;Vente;242000;72,36;3
14504;12745;2020-06-10;Vente;351000;68,08;3
14505;13064;2020-06-10;Vente;165000;32,37;2
14506;13065;2020-06-03;Vente;210000;31,74;3
14507;13066;2020-06-12;Vente;520000;100,95;3
14508;12963;2020-06-19;Vente;276400;64,21;3
14509;13067;2020-06-18;Vente;321500;80,04;3
14510;13068;2020-06-26;Vente;383670;105,43;4
14511;13069;2020-06-22;Vente;253900;74,01;4
14512;13070;2020-06-29;Vente;422000;104,08;5
14513;13071;2020-06-10;Vente;95000;19,79;1
14514;13072;2020-06-29;Vente;540000;132,61;5
14515;13073;2020-06-02;Vente;171700;53,8;3
14516;12835;2020-06-05;Vente;171900;29,63;1
14517;13074;2020-06-25;Vente;195000;40,65;2
14518;13075;2020-06-08;Vente;110000;45,68;3
14519;13076;2020-06-24;Vente;216000;61;3
14520;12828;2020-06-24;Vente;100000;61,67;3
14521;13077;2020-06-22;Vente;169100;31;1
14522;13078;2020-06-16;Vente;95390;65,57;3
14523;13079;2020-06-05;Vente;135000;30,91;1
14524;12963;2020-06-18;Vente;340600;79,8;4
14525;13080;2020-06-30;Vente;403000;108,86;6
14526;13081;2020-06-08;Vente;1156500;149,43;7
14527;13082;2020-06-26;Vente;370000;63,76;3
14528;13083;2020-06-18;Vente;500000;102,62;3
14529;13084;2020-06-17;Vente;219000;52,12;1
14530;12950;2020-06-12;Vente;120000;31,87;1
14531;13085;2020-06-22;Vente;198500;44,74;2
14532;12951;2020-06-26;Vente;327000;62,03;3
14533;12828;2020-06-12;Vente;102500;34,55;2
14534;12713;2020-06-11;Vente;330000;60,43;2
14535;13086;2020-06-17;Vente;645000;114,81;4
14536;13087;2020-06-18;Vente;490000;80,77;3
14537;13088;2020-06-25;Vente;194500;41,2;2
14538;13089;2020-06-30;Vente;419150;82,88;3
14539;13090;2020-06-18;Vente;193540;39,16;2
14540;12781;2020-06-29;Vente;140000;29,13;1
14541;13091;2020-06-29;Vente;210000;54,13;2
14542;13092;2020-06-24;Vente;247870;41,78;1
14543;13093;2020-06-30;Vente;376400;110,55;5
14544;13094;2020-06-17;Vente;43500;23,83;1
14545;13095;2020-06-25;Vente;230800;77,43;4
14546;13096;2020-06-29;Vente;246785;57,31;3
14547;13097;2020-06-12;Vente;205000;70;2
14548;13098;2020-06-23;Vente;504650;71,53;2
14549;13099;2020-06-18;Vente;256150;60,91;4
14550;13100;2020-06-30;Vente;282907;37,02;2
14551;12749;2020-06-05;Vente;250000;48,9;2
14552;13101;2020-06-19;Vente;170000;17,1;3
14553;13102;2020-06-23;Vente;530000;97,02;4
14554;13103;2020-06-24;Vente;146800;42,89;2
14555;13104;2020-06-30;Vente;320000;65,45;2
14556;13105;2020-06-26;Vente;275000;36,55;4
14557;13106;2020-06-23;Vente;121000;26;2
14558;13107;2020-06-24;Vente;212400;33,54;1
14559;13108;2020-06-25;Vente;70000;34,59;1
14560;13109;2020-06-30;Vente;405250;58,24;2
14561;12764;2020-06-30;Vente;221000;82,66;4
14562;13110;2020-06-25;Vente;257000;54,21;2
14563;13111;2020-06-25;Vente;100000;62,75;2
14564;13112;2020-06-29;Vente;1003650;138,89;5
14565;13113;2020-06-30;Vente;180000;48,43;1
14566;13114;2020-06-16;Vente;285000;57,8;3
14567;13115;2020-06-30;Vente;690000;131;5
14568;13116;2020-06-30;Vente;195010;40,5;2
14569;13117;2020-06-30;Vente;130000;44,45;1
14570;13118;2020-01-09;Vente;121850;26,56;1
14571;13119;2020-01-06;Vente;202380;49,13;1
14572;13120;2020-01-29;Vente;393150;85,81;4
14573;13121;2020-01-11;Vente;264000;48,7;1
14574;13122;2020-01-28;Vente;540000;91,1;4
14575;13123;2020-01-15;Vente;457825;65,08;3
14576;13124;2020-02-03;Vente;290044;63,87;4
14577;13125;2020-02-27;Vente;265950;56,04;2
14578;13126;2020-02-26;Vente;784849;116,4;6
14579;13127;2020-03-16;Vente;173000;50,35;3
14580;13128;2020-03-09;Vente;550000;85,14;3
14581;13129;2020-03-26;Vente;365000;75,97;2
14582;13130;2020-03-11;Vente;137000;21,12;1
14583;13131;2020-03-13;Vente;90000;31,56;1
14584;13132;2020-03-05;Vente;121167;25,16;1
14585;13133;2020-03-12;Vente;220000;58,99;2
14586;13134;2020-03-31;Vente;345850;65,39;4
14587;13135;2020-03-13;Vente;1600000;450,3;2
14588;13136;2020-03-11;Vente;107000;14,17;1
14589;13137;2020-03-13;Vente;167700;40,33;2
14590;13138;2020-03-13;Vente;545800;125,19;6
14591;13139;2020-03-26;Vente;217820;45,95;2
14592;13140;2020-03-30;Vente;770000;132,53;5
14593;13141;2020-03-27;Vente;314330;84,33;4
14594;13142;2020-04-07;Vente;194000;52;2
14595;13143;2020-04-07;Vente;387100;73,74;3
14596;13144;2020-04-10;Vente;372000;70,92;3
14597;13145;2020-04-02;Vente;638150;110,79;4
14598;13146;2020-03-27;Vente;172000;42,4;2
14599;13147;2020-04-10;Vente;169000;25,1;1
14600;13148;2020-03-31;Vente;390000;80,1;4
14601;13149;2020-04-10;Vente;316250;58,53;2
14602;13150;2020-04-10;Vente;69335;13,59;1
14603;13151;2020-02-05;Vente;860000;127,93;4
14604;13152;2020-04-08;Vente;149150;27,11;1
14605;13153;2020-04-09;Vente;135000;23,01;1
14606;13146;2020-04-10;Vente;296000;82,8;4
14607;13154;2020-04-02;Vente;518100;88,07;4
14608;13155;2020-04-15;Vente;298000;47,19;3
14609;13156;2020-04-24;Vente;53000;19,31;1
14610;13157;2020-04-23;Vente;290000;57,64;3
14611;13158;2020-04-06;Vente;233000;36,6;2
14612;13159;2020-04-06;Vente;660000;87,4;3
14613;13160;2020-04-16;Vente;240450;72,32;3
14614;13161;2020-04-16;Vente;136500;28,03;1
14615;13162;2020-04-10;Vente;184800;63,21;3
14616;13163;2020-03-27;Vente;155000;33,83;1
14617;13164;2020-04-21;Vente;129000;29,12;2
14618;13165;2020-03-31;Vente;185000;54,23;3
14619;13166;2020-04-17;Vente;123570;21,16;1
14620;13167;2020-04-10;Vente;77379;19,03;1
14621;13168;2020-04-24;Vente;383000;76,76;4
14622;13169;2020-04-10;Vente;336000;88,3;4
14623;13170;2020-04-29;Vente;315900;64,34;3
14624;13171;2020-04-28;Vente;260500;52,14;2
14625;13172;2020-04-30;Vente;148000;19,95;1
14626;13173;2020-04-30;Vente;180000;49,51;2
14627;13174;2020-04-29;Vente;270000;48,74;2
14628;13175;2020-04-28;Vente;291200;63,34;3
14629;13176;2020-04-10;Vente;345870;65,93;3
14630;13177;2020-04-27;Vente;166185;15,9;1
14631;13178;2020-05-05;Vente;145000;31,3;1
14632;13179;2020-04-24;Vente;84400;19,06;1
14633;13180;2020-04-30;Vente;309000;61,55;2
14634;13181;2020-04-23;Vente;100000;38,84;1
14635;13182;2020-05-11;Vente;81930;25,24;1
14636;13183;2020-04-20;Vente;229000;46,71;1
14637;13184;2020-05-11;Vente;1025050;209,01;7
14638;13185;2020-04-30;Vente;140000;30,35;0
14639;13186;2020-04-22;Vente;420000;59,04;3
14640;13187;2020-04-29;Vente;159000;35,06;2
14641;13188;2020-05-12;Vente;235000;45,9;2
14642;13189;2020-05-13;Vente;125000;20,55;1
14643;13190;2020-04-27;Vente;257000;49,1;2
14644;13191;2020-04-16;Vente;149000;22,78;1
14645;13192;2020-05-04;Vente;215000;62,01;3
14646;13193;2020-04-30;Vente;167500;35,03;1
14647;13194;2020-04-24;Vente;333550;69,43;3
14648;13195;2020-05-15;Vente;249300;49,45;2
14649;13196;2020-03-12;Vente;191000;75;3
14650;13197;2020-04-30;Vente;354720;77,89;4
14651;13198;2020-05-12;Vente;531000;68,74;3
14652;13199;2020-05-14;Vente;337000;66,9;3
14653;13200;2020-05-14;Vente;372000;57,88;3
14654;13201;2020-05-11;Vente;115000;18,03;1
14655;13167;2020-05-14;Vente;73732;17,65;1
14656;13202;2020-04-29;Vente;286000;65,52;4
14657;13203;2020-04-24;Vente;716000;115,25;3
14658;13204;2020-05-15;Vente;187000;34,52;1
14659;13205;2020-05-14;Vente;180000;36;1
14660;13206;2020-05-04;Vente;268000;57,75;3
14661;13207;2020-05-13;Vente;65500;17,75;1
14662;13208;2020-05-19;Vente;615000;130,03;5
14663;13209;2020-05-12;Vente;141000;67,4;3
14664;13210;2020-05-15;Vente;547100;86,56;4
14665;13211;2020-05-14;Vente;160000;38,8;2
14666;13212;2020-05-15;Vente;488000;79,48;4
14667;13213;2020-04-27;Vente;319000;71,63;4
14668;13214;2020-05-13;Vente;162000;33,76;2
14669;13215;2020-05-20;Vente;204500;55,79;2
14670;13216;2020-05-07;Vente;231820;40,8;1
14671;13217;2020-04-28;Vente;388050;80,01;3
14672;13218;2020-05-13;Vente;170000;48,42;2
14673;13219;2020-05-13;Vente;222500;43,21;2
14674;13220;2020-05-18;Vente;133120;21,44;1
14675;13221;2020-05-07;Vente;250800;51,36;2
14676;13222;2020-05-12;Vente;385000;174,89;6
14677;13166;2020-05-18;Vente;138420;42,08;3
14678;13223;2020-05-18;Vente;702000;119,08;2
14679;13224;2020-05-20;Vente;342650;82,92;4
14680;13225;2020-05-15;Vente;62000;18,46;1
14681;13226;2020-05-19;Vente;167500;49,03;1
14682;13227;2020-05-25;Vente;309100;70,14;4
14683;13228;2020-05-07;Vente;318650;66,21;4
14684;13229;2020-05-12;Vente;226750;50,05;1
14685;13230;2020-03-16;Vente;473000;94,31;4
14686;13231;2020-05-22;Vente;245100;59,57;2
14687;13232;2020-05-12;Vente;231500;49,25;2
14688;13233;2020-05-15;Vente;1320000;142,72;5
14689;13234;2020-05-19;Vente;214350;45,9;2
14690;13235;2020-05-19;Vente;355000;49,21;2
14691;13236;2020-05-15;Vente;254000;51,53;2
14692;13237;2020-05-13;Vente;444000;92,85;3
14693;13238;2020-05-19;Vente;267100;54,42;3
14694;13239;2020-05-14;Vente;453000;86,69;3
14695;13240;2020-05-20;Vente;139000;63,45;3
14696;13241;2020-05-20;Vente;262500;52,81;3
14697;13242;2020-05-26;Vente;148500;25,11;1
14698;13243;2020-05-22;Vente;519000;107,87;4
14699;13244;2020-05-20;Vente;75750;20,16;1
14700;13209;2020-05-26;Vente;148000;79,9;4
14701;13245;2020-05-28;Vente;257000;66,9;3
14702;13246;2020-05-25;Vente;330000;69,04;3
14703;13247;2020-05-26;Vente;149000;61,54;3
14704;13248;2020-05-25;Vente;320850;79,14;2
14705;13249;2020-05-11;Vente;429430;94,93;4
14706;13250;2020-05-14;Vente;240450;64,52;3
14707;13122;2020-05-26;Vente;165000;35,67;1
14708;13251;2020-05-25;Vente;370000;73,9;3
14709;13252;2020-05-30;Vente;620225;100,47;3
14710;13253;2020-06-02;Vente;450000;111,23;5
14711;13254;2020-05-14;Vente;82000;17,86;1
14712;13255;2020-05-19;Vente;200220;54,36;3
14713;13256;2020-05-20;Vente;491000;83,38;3
14714;13257;2020-05-18;Vente;110000;17,64;1
14715;13258;2020-05-15;Vente;315000;54,35;3
14716;13259;2020-06-05;Vente;395000;77,54;2
14717;13260;2020-06-02;Vente;226000;41,08;1
14718;13261;2020-05-29;Vente;160500;46,05;2
14719;13262;2020-06-05;Vente;412900;85,82;4
14720;13263;2020-05-27;Vente;239800;45,91;1
14721;13264;2020-06-05;Vente;206000;45,42;2
14722;13265;2020-05-27;Vente;395420;85,11;4
14723;13266;2020-05-13;Vente;122500;19,49;1
14724;13267;2020-05-20;Vente;345000;67,82;3
14725;13268;2020-05-25;Vente;204000;41,62;2
14726;13269;2020-05-12;Vente;161000;33,66;2
14727;13270;2020-05-13;Vente;192500;36,09;2
14728;13271;2020-05-29;Vente;170100;31,52;1
14729;13272;2020-05-22;Vente;221000;68,86;6
14730;13273;2020-05-15;Vente;361400;66,44;3
14731;13274;2020-06-05;Vente;274200;35;2
14732;13275;2020-05-22;Vente;577265;109,58;5
14733;13276;2020-05-28;Vente;240000;44,6;2
14734;13277;2020-05-27;Vente;179000;35,43;1
14735;13278;2020-05-13;Vente;542000;112,88;4
14736;13279;2020-05-26;Vente;417000;86,03;2
14737;13280;2020-06-03;Vente;346000;70,57;3
14738;13126;2020-05-29;Vente;830000;126,36;6
14739;13281;2020-05-28;Vente;305600;70,58;3
14740;13282;2020-06-05;Vente;487500;82,28;3
14741;13283;2020-05-25;Vente;690000;74,11;3
14742;13284;2020-05-15;Vente;183800;40,46;1
14743;13285;2020-05-18;Vente;199280;35,91;2
14744;13286;2020-06-09;Vente;544500;88,09;4
14745;13287;2020-05-26;Vente;351000;74,57;3
14746;13249;2020-05-25;Vente;261000;59,42;2
14747;13288;2020-05-18;Vente;128000;34,29;2
14748;13289;2020-06-05;Vente;130000;66,4;4
14749;13290;2020-05-28;Vente;420000;118,91;4
14750;13291;2020-05-29;Vente;169000;30,26;1
14751;13292;2020-06-05;Vente;182351;41;2
14752;13293;2020-06-12;Vente;285550;64,11;2
14753;13294;2020-05-25;Vente;340000;67,06;3
14754;13295;2020-06-15;Vente;75000;17,01;1
14755;13296;2020-06-03;Vente;429000;85,2;4
14756;13297;2020-06-08;Vente;342500;55,37;2
14757;13298;2020-05-19;Vente;122500;39,7;2
14758;13299;2020-05-18;Vente;324700;55;2
14759;13300;2020-06-08;Vente;147000;53,09;2
14760;13301;2020-06-10;Vente;371500;79,56;5
14761;13302;2020-05-20;Vente;188000;55,61;3
14762;13303;2020-06-10;Vente;259000;46;1
14763;13304;2020-06-04;Vente;189900;28,54;2
14764;13305;2020-05-29;Vente;194000;33,33;2
14765;13306;2020-06-09;Vente;295000;46,48;2
14766;13307;2020-05-25;Vente;307660;74,44;4
14767;13308;2020-05-29;Vente;231000;49,21;2
14768;13309;2020-06-10;Vente;277500;49,92;2
14769;13310;2020-06-19;Vente;350000;71,3;3
14770;13311;2020-05-28;Vente;242000;65,39;2
14771;13312;2020-06-02;Vente;232000;51,52;2
14772;13313;2020-05-29;Vente;351900;71,85;3
